input,output,complexity,model,strategy,image_detail,duration_ms,sfc_bytes,sfc_lines,ast_depth_approx,parse_ok,input_tokens,cached_tokens,cache_discount,output_tokens,context_tokens,context_components,stop_reason,cost_usd,error
hard-6,,hard,kimi-k2.6,c3,auto,,,,,,,,,,,,,,"OpenRouter API Fehler 402: This request requires more credits, or fewer max_tokens. You requested up to 65536 tokens, but can only afford 38762. To increase, visit https://openrouter.ai/workspaces/masterarbeit/keys/19a5c4bba0f97b385188c3e4c4b84a79348cd61d9cf392af0b91cc3c389c447d and adjust the key's monthly limit"
hard-7,,hard,kimi-k2.6,c3,auto,,,,,,,,,,,,,,"OpenRouter API Fehler 402: This request requires more credits, or fewer max_tokens. You requested up to 65536 tokens, but can only afford 38762. To increase, visit https://openrouter.ai/workspaces/masterarbeit/keys/19a5c4bba0f97b385188c3e4c4b84a79348cd61d9cf392af0b91cc3c389c447d and adjust the key's monthly limit"
hard-8,,hard,kimi-k2.6,c3,auto,,,,,,,,,,,,,,"OpenRouter API Fehler 402: This request requires more credits, or fewer max_tokens. You requested up to 65536 tokens, but can only afford 38762. To increase, visit https://openrouter.ai/workspaces/masterarbeit/keys/19a5c4bba0f97b385188c3e4c4b84a79348cd61d9cf392af0b91cc3c389c447d and adjust the key's monthly limit"
hard-9,,hard,kimi-k2.6,c3,auto,,,,,,,,,,,,,,"OpenRouter API Fehler 402: This request requires more credits, or fewer max_tokens. You requested up to 65536 tokens, but can only afford 38762. To increase, visit https://openrouter.ai/workspaces/masterarbeit/keys/19a5c4bba0f97b385188c3e4c4b84a79348cd61d9cf392af0b91cc3c389c447d and adjust the key's monthly limit"
medium-1,,medium,kimi-k2.6,c3,auto,,,,,,,,,,,,,,"OpenRouter API Fehler 402: This request requires more credits, or fewer max_tokens. You requested up to 65536 tokens, but can only afford 38762. To increase, visit https://openrouter.ai/workspaces/masterarbeit/keys/19a5c4bba0f97b385188c3e4c4b84a79348cd61d9cf392af0b91cc3c389c447d and adjust the key's monthly limit"
medium-10,,medium,kimi-k2.6,c3,auto,,,,,,,,,,,,,,"OpenRouter API Fehler 402: This request requires more credits, or fewer max_tokens. You requested up to 65536 tokens, but can only afford 38762. To increase, visit https://openrouter.ai/workspaces/masterarbeit/keys/19a5c4bba0f97b385188c3e4c4b84a79348cd61d9cf392af0b91cc3c389c447d and adjust the key's monthly limit"
medium-2,,medium,kimi-k2.6,c3,auto,,,,,,,,,,,,,,"OpenRouter API Fehler 402: This request requires more credits, or fewer max_tokens. You requested up to 65536 tokens, but can only afford 38762. To increase, visit https://openrouter.ai/workspaces/masterarbeit/keys/19a5c4bba0f97b385188c3e4c4b84a79348cd61d9cf392af0b91cc3c389c447d and adjust the key's monthly limit"
medium-3,,medium,kimi-k2.6,c3,auto,,,,,,,,,,,,,,"OpenRouter API Fehler 402: This request requires more credits, or fewer max_tokens. You requested up to 65536 tokens, but can only afford 38762. To increase, visit https://openrouter.ai/workspaces/masterarbeit/keys/19a5c4bba0f97b385188c3e4c4b84a79348cd61d9cf392af0b91cc3c389c447d and adjust the key's monthly limit"
medium-4,,medium,kimi-k2.6,c3,auto,,,,,,,,,,,,,,"OpenRouter API Fehler 402: This request requires more credits, or fewer max_tokens. You requested up to 65536 tokens, but can only afford 38762. To increase, visit https://openrouter.ai/workspaces/masterarbeit/keys/19a5c4bba0f97b385188c3e4c4b84a79348cd61d9cf392af0b91cc3c389c447d and adjust the key's monthly limit"
medium-5,,medium,kimi-k2.6,c3,auto,,,,,,,,,,,,,,"OpenRouter API Fehler 402: This request requires more credits, or fewer max_tokens. You requested up to 65536 tokens, but can only afford 38762. To increase, visit https://openrouter.ai/workspaces/masterarbeit/keys/19a5c4bba0f97b385188c3e4c4b84a79348cd61d9cf392af0b91cc3c389c447d and adjust the key's monthly limit"
medium-6,,medium,kimi-k2.6,c3,auto,,,,,,,,,,,,,,"OpenRouter API Fehler 402: This request requires more credits, or fewer max_tokens. You requested up to 65536 tokens, but can only afford 38762. To increase, visit https://openrouter.ai/workspaces/masterarbeit/keys/19a5c4bba0f97b385188c3e4c4b84a79348cd61d9cf392af0b91cc3c389c447d and adjust the key's monthly limit"
medium-7,,medium,kimi-k2.6,c3,auto,,,,,,,,,,,,,,"OpenRouter API Fehler 402: This request requires more credits, or fewer max_tokens. You requested up to 65536 tokens, but can only afford 38762. To increase, visit https://openrouter.ai/workspaces/masterarbeit/keys/19a5c4bba0f97b385188c3e4c4b84a79348cd61d9cf392af0b91cc3c389c447d and adjust the key's monthly limit"
medium-8,,medium,kimi-k2.6,c3,auto,,,,,,,,,,,,,,"OpenRouter API Fehler 402: This request requires more credits, or fewer max_tokens. You requested up to 65536 tokens, but can only afford 38762. To increase, visit https://openrouter.ai/workspaces/masterarbeit/keys/19a5c4bba0f97b385188c3e4c4b84a79348cd61d9cf392af0b91cc3c389c447d and adjust the key's monthly limit"
medium-9,,medium,kimi-k2.6,c3,auto,,,,,,,,,,,,,,"OpenRouter API Fehler 402: This request requires more credits, or fewer max_tokens. You requested up to 65536 tokens, but can only afford 38762. To increase, visit https://openrouter.ai/workspaces/masterarbeit/keys/19a5c4bba0f97b385188c3e4c4b84a79348cd61d9cf392af0b91cc3c389c447d and adjust the key's monthly limit"
simple-1,,simple,kimi-k2.6,c3,auto,,,,,,,,,,,,,,"OpenRouter API Fehler 402: This request requires more credits, or fewer max_tokens. You requested up to 65536 tokens, but can only afford 38762. To increase, visit https://openrouter.ai/workspaces/masterarbeit/keys/19a5c4bba0f97b385188c3e4c4b84a79348cd61d9cf392af0b91cc3c389c447d and adjust the key's monthly limit"
simple-10,,simple,kimi-k2.6,c3,auto,,,,,,,,,,,,,,"OpenRouter API Fehler 402: This request requires more credits, or fewer max_tokens. You requested up to 65536 tokens, but can only afford 38762. To increase, visit https://openrouter.ai/workspaces/masterarbeit/keys/19a5c4bba0f97b385188c3e4c4b84a79348cd61d9cf392af0b91cc3c389c447d and adjust the key's monthly limit"
simple-2,,simple,kimi-k2.6,c3,auto,,,,,,,,,,,,,,"OpenRouter API Fehler 402: This request requires more credits, or fewer max_tokens. You requested up to 65536 tokens, but can only afford 38762. To increase, visit https://openrouter.ai/workspaces/masterarbeit/keys/19a5c4bba0f97b385188c3e4c4b84a79348cd61d9cf392af0b91cc3c389c447d and adjust the key's monthly limit"
simple-3,,simple,kimi-k2.6,c3,auto,,,,,,,,,,,,,,"OpenRouter API Fehler 402: This request requires more credits, or fewer max_tokens. You requested up to 65536 tokens, but can only afford 38762. To increase, visit https://openrouter.ai/workspaces/masterarbeit/keys/19a5c4bba0f97b385188c3e4c4b84a79348cd61d9cf392af0b91cc3c389c447d and adjust the key's monthly limit"
simple-4,,simple,kimi-k2.6,c3,auto,,,,,,,,,,,,,,"OpenRouter API Fehler 402: This request requires more credits, or fewer max_tokens. You requested up to 65536 tokens, but can only afford 38762. To increase, visit https://openrouter.ai/workspaces/masterarbeit/keys/19a5c4bba0f97b385188c3e4c4b84a79348cd61d9cf392af0b91cc3c389c447d and adjust the key's monthly limit"
simple-5,,simple,kimi-k2.6,c3,auto,,,,,,,,,,,,,,"OpenRouter API Fehler 402: This request requires more credits, or fewer max_tokens. You requested up to 65536 tokens, but can only afford 38762. To increase, visit https://openrouter.ai/workspaces/masterarbeit/keys/19a5c4bba0f97b385188c3e4c4b84a79348cd61d9cf392af0b91cc3c389c447d and adjust the key's monthly limit"
simple-6,,simple,kimi-k2.6,c3,auto,,,,,,,,,,,,,,"OpenRouter API Fehler 402: This request requires more credits, or fewer max_tokens. You requested up to 65536 tokens, but can only afford 38762. To increase, visit https://openrouter.ai/workspaces/masterarbeit/keys/19a5c4bba0f97b385188c3e4c4b84a79348cd61d9cf392af0b91cc3c389c447d and adjust the key's monthly limit"
simple-7,,simple,kimi-k2.6,c3,auto,,,,,,,,,,,,,,"OpenRouter API Fehler 402: This request requires more credits, or fewer max_tokens. You requested up to 65536 tokens, but can only afford 38762. To increase, visit https://openrouter.ai/workspaces/masterarbeit/keys/19a5c4bba0f97b385188c3e4c4b84a79348cd61d9cf392af0b91cc3c389c447d and adjust the key's monthly limit"
simple-8,,simple,kimi-k2.6,c3,auto,,,,,,,,,,,,,,"OpenRouter API Fehler 402: This request requires more credits, or fewer max_tokens. You requested up to 65536 tokens, but can only afford 38762. To increase, visit https://openrouter.ai/workspaces/masterarbeit/keys/19a5c4bba0f97b385188c3e4c4b84a79348cd61d9cf392af0b91cc3c389c447d and adjust the key's monthly limit"
simple-9,,simple,kimi-k2.6,c3,auto,,,,,,,,,,,,,,"OpenRouter API Fehler 402: This request requires more credits, or fewer max_tokens. You requested up to 65536 tokens, but can only afford 38762. To increase, visit https://openrouter.ai/workspaces/masterarbeit/keys/19a5c4bba0f97b385188c3e4c4b84a79348cd61d9cf392af0b91cc3c389c447d and adjust the key's monthly limit"
medium-8,8-c2-claude-sonnet-5-zero-shot.vue,medium,claude-sonnet-5,c2,auto,7121.8653,1187,42,9,True,35875,0,,481,22295,3,stop,0.094365,
medium-9,9-c2-claude-sonnet-5-zero-shot.vue,medium,claude-sonnet-5,c2,auto,6809.5379,1740,51,22,True,13062,0,,699,7257,1,stop,0.0395125,
simple-1,1-c2-claude-sonnet-5-zero-shot.vue,simple,claude-sonnet-5,c2,auto,4700.9425,573,30,3,True,45532,0,,224,29430,3,stop,0.1160225,
simple-10,10-c2-claude-sonnet-5-zero-shot.vue,simple,claude-sonnet-5,c2,auto,8879.1032,2094,68,17,True,62771,0,,852,40224,6,stop,0.1653545,
simple-2,2-c2-claude-sonnet-5-zero-shot.vue,simple,claude-sonnet-5,c2,auto,3981.9775,424,13,5,True,8511,0,,186,4603,2,stop,0.023095,
simple-3,3-c2-claude-sonnet-5-zero-shot.vue,simple,claude-sonnet-5,c2,auto,4989.8412,682,29,6,True,26080,0,,290,16375,3,stop,0.0680415,
simple-4,4-c2-claude-sonnet-5-zero-shot.vue,simple,claude-sonnet-5,c2,auto,5226.9239,980,27,11,True,15405,0,,386,9167,2,stop,0.0423325,
simple-5,5-c2-claude-sonnet-5-zero-shot.vue,simple,claude-sonnet-5,c2,auto,6123.9724,894,39,5,True,39645,0,,379,25384,3,stop,0.1028305,
simple-6,6-c2-claude-sonnet-5-zero-shot.vue,simple,claude-sonnet-5,c2,auto,5256.5246,433,16,5,True,6036,0,,204,3145,2,stop,0.0170795,
simple-7,7-c2-claude-sonnet-5-zero-shot.vue,simple,claude-sonnet-5,c2,auto,5949.2781,401,14,8,True,6044,0,,194,3137,1,stop,0.0169275,
simple-8,8-c2-claude-sonnet-5-zero-shot.vue,simple,claude-sonnet-5,c2,auto,4813.9894,685,22,6,True,33417,0,,285,21343,2,stop,0.086346,
simple-9,9-c2-claude-sonnet-5-zero-shot.vue,simple,claude-sonnet-5,c2,auto,7956.3334,1156,37,12,True,10945,0,,475,6386,2,stop,0.0320625,
hard-1,1-c3-claude-sonnet-5-zero-shot.vue,hard,claude-sonnet-5,c3,auto,7437.885,1801,52,11,True,18935,0,,720,11527,5,stop,0.054123,
hard-10,10-c3-claude-sonnet-5-zero-shot.vue,hard,claude-sonnet-5,c3,auto,10612.4525,3005,84,20,True,12086,0,,1232,7071,3,stop,0.042265,
hard-2,2-c3-claude-sonnet-5-zero-shot.vue,hard,claude-sonnet-5,c3,auto,6827.4288,1559,40,12,True,4953,0,,637,2483,1,stop,0.018576,
hard-3,3-c3-claude-sonnet-5-zero-shot.vue,hard,claude-sonnet-5,c3,auto,7235.2052,1773,71,14,True,20593,0,,727,12942,5,stop,0.058506,
hard-4,4-c3-claude-sonnet-5-zero-shot.vue,hard,claude-sonnet-5,c3,auto,8461.7515,2055,65,12,True,11927,11546,,875,7071,3,stop,0.0118212,
hard-5,5-c3-claude-sonnet-5-zero-shot.vue,hard,claude-sonnet-5,c3,auto,11590.7741,3549,92,30,True,12249,0,,1355,6819,3,stop,0.043758,
hard-6,6-c3-claude-sonnet-5-zero-shot.vue,hard,claude-sonnet-5,c3,auto,5266.4354,564,28,3,True,9543,0,,257,5721,2,stop,0.026355,
hard-7,7-c3-claude-sonnet-5-zero-shot.vue,hard,claude-sonnet-5,c3,auto,9640.8153,2301,78,13,True,10615,0,,1002,5853,5,stop,0.036235,
hard-8,8-c3-claude-sonnet-5-zero-shot.vue,hard,claude-sonnet-5,c3,auto,12515.9714,3119,72,28,True,10532,0,,1256,5970,3,stop,0.0386975,
hard-9,9-c3-claude-sonnet-5-zero-shot.vue,hard,claude-sonnet-5,c3,auto,9595.7947,2583,75,22,True,25335,0,,1030,15478,8,stop,0.073223,
medium-1,1-c3-claude-sonnet-5-zero-shot.vue,medium,claude-sonnet-5,c3,auto,8747.0403,2242,65,18,True,21305,0,,832,13115,5,stop,0.06136,
medium-10,10-c3-claude-sonnet-5-zero-shot.vue,medium,claude-sonnet-5,c3,auto,5556.4196,978,32,12,True,8168,0,,390,4603,3,stop,0.0241975,
medium-2,2-c3-claude-sonnet-5-zero-shot.vue,medium,claude-sonnet-5,c3,auto,9447.6376,2287,66,23,True,3985,0,,925,1643,1,stop,0.01901,
medium-3,3-c3-claude-sonnet-5-zero-shot.vue,medium,claude-sonnet-5,c3,auto,7590.4737,1678,41,12,True,4053,0,,689,1814,1,stop,0.01688,
medium-4,4-c3-claude-sonnet-5-zero-shot.vue,medium,claude-sonnet-5,c3,auto,6423.0666,940,43,3,True,8021,0,,436,4538,3,stop,0.024327,
medium-5,5-c3-claude-sonnet-5-zero-shot.vue,medium,claude-sonnet-5,c3,auto,8848.839,1650,50,12,True,16395,0,,631,9981,5,stop,0.047115,
medium-6,6-c3-claude-sonnet-5-zero-shot.vue,medium,claude-sonnet-5,c3,auto,10562.161,2927,56,22,True,5404,0,,1230,2582,3,stop,0.0256075,
medium-7,7-c3-claude-sonnet-5-zero-shot.vue,medium,claude-sonnet-5,c3,auto,8802.0308,1655,47,17,True,9092,0,,680,5319,4,stop,0.029447,
medium-8,8-c3-claude-sonnet-5-zero-shot.vue,medium,claude-sonnet-5,c3,auto,7509.3291,1627,51,18,True,8952,0,,687,4987,3,stop,0.0291175,
medium-9,9-c3-claude-sonnet-5-zero-shot.vue,medium,claude-sonnet-5,c3,auto,7676.9609,1711,51,22,True,3845,3580,,688,1643,1,stop,0.008126,
simple-1,1-c3-claude-sonnet-5-zero-shot.vue,simple,claude-sonnet-5,c3,auto,4716.8024,476,21,3,True,19352,0,,195,11981,3,stop,0.0502825,
simple-10,10-c3-claude-sonnet-5-zero-shot.vue,simple,claude-sonnet-5,c3,auto,8913.3642,2039,68,17,True,17787,0,,820,11011,6,stop,0.0525745,
simple-2,2-c3-claude-sonnet-5-zero-shot.vue,simple,claude-sonnet-5,c3,auto,3806.9828,374,13,5,True,2150,0,,166,721,2,stop,0.0069925,
simple-3,3-c3-claude-sonnet-5-zero-shot.vue,simple,claude-sonnet-5,c3,auto,4506.0196,488,22,3,True,9699,0,,215,5782,3,stop,0.026339,
simple-4,4-c3-claude-sonnet-5-zero-shot.vue,simple,claude-sonnet-5,c3,auto,4741.7881,920,27,11,True,3049,0,,370,1304,2,stop,0.0112825,
simple-5,5-c3-claude-sonnet-5-zero-shot.vue,simple,claude-sonnet-5,c3,auto,4893.285,697,27,5,True,13205,0,,300,8006,3,stop,0.0359405,
simple-6,6-c3-claude-sonnet-5-zero-shot.vue,simple,claude-sonnet-5,c3,auto,4923.1253,442,16,5,True,2005,0,,208,638,2,stop,0.007042,
simple-7,7-c3-claude-sonnet-5-zero-shot.vue,simple,claude-sonnet-5,c3,auto,4287.6821,498,20,11,True,1895,0,,244,441,1,stop,0.007055,
simple-8,8-c3-claude-sonnet-5-zero-shot.vue,simple,claude-sonnet-5,c3,auto,4951.3605,781,26,6,True,12488,0,,327,7476,2,stop,0.0344435,
simple-9,9-c3-claude-sonnet-5-zero-shot.vue,simple,claude-sonnet-5,c3,auto,5728.2467,1090,37,12,True,2459,0,,448,992,2,stop,0.0105775,
hard-1,1-c1-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c1,auto,20220.5346,2065,70,13,True,1263,0,,1068,0,0,stop,0.0099825,
hard-10,10-c1-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c1,auto,11859.3183,3144,118,19,True,1024,0,,1358,0,0,stop,0.011465,
hard-2,2-c1-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c1,auto,11248.1873,2844,94,12,True,831,0,,1149,0,0,stop,0.00965625,
hard-3,3-c1-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c1,auto,20374.8052,2454,76,10,True,975,0,,1578,0,0,stop,0.01305375,
hard-4,4-c1-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c1,auto,12576.1967,3062,89,11,True,902,0,,1281,0,0,stop,0.010735,
hard-5,5-c1-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c1,auto,53466.8586,4205,144,23,True,1263,0,,2470,0,0,stop,0.0204975,
hard-6,6-c1-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c1,auto,43145.2167,1094,46,4,True,669,0,,1314,0,0,stop,0.01069125,
hard-7,7-c1-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c1,auto,24970.3765,4425,119,31,True,1126,0,,2577,0,0,stop,0.0210859375,
hard-8,8-c1-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c1,auto,12974.6754,3338,78,16,True,878,0,,1312,0,0,stop,0.0109375,
hard-9,9-c1-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c1,auto,16121.2986,3112,93,28,True,1263,0,,1282,0,0,stop,0.0115875,
medium-1,1-c1-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c1,auto,24139.807,6770,150,26,True,939,0,,2683,0,0,stop,0.02129625,
medium-10,10-c1-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c1,auto,25171.3295,1343,42,12,True,766,0,,1169,0,0,stop,0.009725,
medium-2,2-c1-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c1,auto,25383.2622,2097,70,17,True,917,0,,1596,0,0,stop,0.01311625,
medium-3,3-c1-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c1,auto,8312.5296,1466,37,12,True,776,0,,624,0,0,stop,0.00565,
medium-4,4-c1-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c1,auto,6098.3336,1700,50,13,True,680,0,,478,0,0,stop,0.004435,
medium-5,5-c1-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c1,auto,25458.4832,4637,107,20,True,857,0,,2080,0,0,stop,0.01667125,
medium-6,6-c1-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c1,auto,19044.0702,3793,64,21,True,898,0,,1409,0,0,stop,0.01169,
medium-7,7-c1-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c1,auto,7268.8293,1603,43,14,True,680,0,,405,0,0,stop,0.0038875,
medium-8,8-c1-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c1,auto,12717.9608,1377,43,12,True,766,0,,903,0,0,stop,0.00773,
medium-9,9-c1-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c1,auto,3626.6589,1631,50,12,True,777,0,,473,0,0,stop,0.00451875,
simple-1,1-c1-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c1,auto,2316.9246,489,24,3,True,626,0,,138,0,0,stop,0.0018175,
simple-10,10-c1-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c1,auto,20796.6647,3400,109,16,True,719,0,,1950,0,0,stop,0.01552375,
simple-2,2-c1-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c1,auto,4929.8172,518,17,5,True,615,0,,163,0,0,stop,0.00199125,
simple-3,3-c1-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c1,auto,4484.9885,1106,38,9,True,632,0,,311,0,0,stop,0.0031225,
simple-4,4-c1-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c1,auto,2361.5127,829,33,5,True,600,0,,241,0,0,stop,0.0025575,
simple-5,5-c1-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c1,auto,2350.2288,880,43,5,True,668,0,,230,0,0,stop,0.00256,
simple-6,6-c1-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c1,auto,3767.9811,424,16,4,True,629,0,,123,0,0,stop,0.00170875,
simple-7,7-c1-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c1,auto,7926.7879,326,12,3,True,766,0,,383,0,0,stop,0.00383,
simple-8,8-c1-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c1,auto,2142.2718,727,30,7,True,620,0,,194,0,0,stop,0.00223,
simple-9,9-c1-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c1,auto,5488.5342,1185,39,12,True,632,0,,333,0,0,stop,0.0032875,
hard-1,1-c2-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c2,auto,12668.1082,3584,103,15,True,47785,0,,1301,46713,5,stop,0.084420625,
hard-10,10-c2-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c2,auto,14367.1701,5636,170,21,True,38204,0,,1605,39206,3,stop,0.0717303125,
hard-2,2-c2-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c2,auto,14430.3255,1795,66,12,True,19857,0,,1191,20668,1,stop,0.039958125,
hard-3,3-c2-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c2,auto,23939.0316,2502,78,13,True,51077,0,,2064,51397,5,stop,0.095286875,
hard-4,4-c2-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c2,auto,12872.0272,3402,100,12,True,38082,37726,,1251,39206,3,stop,0.0146535625,
hard-5,5-c2-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c2,auto,18909.9457,5316,121,30,True,32475,0,,1967,31603,3,stop,0.06549375,
hard-6,6-c2-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c2,auto,11145.2329,948,36,4,True,18543,0,,740,17949,2,stop,0.0345225,
hard-7,7-c2-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c2,auto,18086.5772,2870,78,13,True,26170,0,,1696,25693,5,stop,0.0536096875,
hard-8,8-c2-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c2,auto,13885.3421,3945,81,25,True,23342,0,,1344,23361,3,stop,0.0465509375,
hard-9,9-c2-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c2,auto,22823.478,3964,110,21,True,58351,0,,1811,57675,8,stop,0.104755,
medium-1,1-c2-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c2,auto,37558.867,4139,79,24,True,35921,0,,1910,35276,5,stop,0.070450625,
medium-10,10-c2-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c2,auto,3438.8595,1348,34,12,True,17628,0,,301,17281,3,stop,0.0298003125,
medium-2,2-c2-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c2,auto,20959.9903,2812,68,17,True,7640,0,,1628,7257,1,stop,0.0241465625,
medium-3,3-c2-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c2,auto,8369.242,1668,33,12,True,7582,0,,495,8094,1,stop,0.0155584375,
medium-4,4-c2-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c2,auto,15571.9435,1710,52,8,True,19578,0,,902,18910,3,stop,0.0373546875,
medium-5,5-c2-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c2,auto,12666.5206,2884,56,18,True,32371,0,,1210,31756,5,stop,0.05965375,
medium-6,6-c2-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c2,auto,11272.392,2349,51,16,True,11848,0,,997,11426,3,stop,0.0259890625,
medium-7,7-c2-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c2,auto,16854.151,1865,41,14,True,22511,0,,930,22490,4,stop,0.0421475,
medium-8,8-c2-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c2,auto,12928.2284,2559,68,9,True,22579,0,,966,22295,3,stop,0.04252375,
medium-9,9-c2-gpt-5.6-terra-zero-shot.vue,medium,gpt-5.6-terra,c2,auto,14438.4522,2426,60,22,True,7500,7269,,1066,7257,1,stop,0.009263625,
simple-1,1-c2-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c2,auto,7294.5151,719,27,3,True,30144,0,,558,29430,3,stop,0.0512840625,
simple-10,10-c2-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c2,auto,15209.4581,2663,69,15,True,40118,0,,1173,40224,6,stop,0.0714809375,
simple-2,2-c2-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c2,auto,1709.269,616,27,5,True,5429,0,,172,4603,2,stop,0.009771875,
simple-3,3-c2-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c2,auto,8072.7096,788,31,6,True,17094,0,,593,16375,3,stop,0.0311559375,
simple-4,4-c2-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c2,auto,11475.6479,1610,46,12,True,9190,0,,962,9167,2,stop,0.0215734375,
simple-5,5-c2-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c2,auto,8663.4245,890,29,5,True,25790,0,,587,25384,3,stop,0.0446984375,
simple-6,6-c2-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c2,auto,1617.3639,352,15,3,True,3676,0,,103,3145,2,stop,0.0065153125,
simple-7,7-c2-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c2,auto,5345.5112,428,14,4,True,3787,0,,245,3137,1,stop,0.00775375,
simple-8,8-c2-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c2,auto,3437.0317,972,26,7,True,21966,0,,246,21343,2,stop,0.0361659375,
simple-9,9-c2-gpt-5.6-terra-zero-shot.vue,simple,gpt-5.6-terra,c2,auto,4008.1732,1376,37,12,True,6722,0,,470,6386,2,stop,0.0140271875,
hard-1,1-c3-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c3,auto,12354.6202,2186,70,11,True,13249,0,,1038,11527,5,stop,0.028485625,
hard-10,10-c3-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c3,auto,14460.6967,5664,174,20,True,8296,0,,1684,7071,3,stop,0.0255915625,
hard-2,2-c3-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c3,auto,14865.6743,1827,83,12,True,3216,0,,1020,2483,1,stop,0.0126740625,
hard-3,3-c3-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c3,auto,11624.1894,2295,71,14,True,14267,0,,1019,12942,5,stop,0.02993375,
hard-4,4-c3-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c3,auto,32942.8914,4042,122,14,True,8174,7818,,2258,7071,3,stop,0.0184675625,
hard-5,5-c3-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c3,auto,13510.3052,4787,121,33,True,8272,0,,1539,6819,3,stop,0.0244665625,
hard-6,6-c3-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c3,auto,10888.3417,771,36,3,True,6572,0,,732,5721,2,stop,0.0157578125,
hard-7,7-c3-gpt-5.6-terra-zero-shot.vue,hard,gpt-5.6-terra,c3,auto,13445.9653,3543,97,14,True,7259,0,,1234,5853,5,stop,0.02059625,
